0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.560900000000000176e+00,-1.420299999999999896e+00,1.377299999999999969e+00,-8.813100000000000378e-01,-1.752299999999999969e+00,-9.130899999999999572e-01
2.560900000000000176e+00,-1.420299999999999896e+00,1.377299999999999969e+00,-8.813199999999999923e-01,-1.752299999999999969e+00,-9.130800000000000027e-01
2.560900000000000176e+00,-1.420299999999999896e+00,1.377299999999999969e+00,-8.813100000000000378e-01,-1.752299999999999969e+00,-9.130800000000000027e-01
2.560900000000000176e+00,-1.420299999999999896e+00,1.377299999999999969e+00,-8.813400000000000123e-01,-1.752299999999999969e+00,-9.130500000000000282e-01
2.560900000000000176e+00,-1.420299999999999896e+00,1.377299999999999969e+00,-8.813400000000000123e-01,-1.752299999999999969e+00,-9.130599999999999827e-01
2.560900000000000176e+00,-1.420299999999999896e+00,1.377299999999999969e+00,-8.813400000000000123e-01,-1.752299999999999969e+00,-9.130500000000000282e-01
2.560900000000000176e+00,-1.420299999999999896e+00,1.377299999999999969e+00,-8.812999999999999723e-01,-1.752299999999999969e+00,-9.130599999999999827e-01
2.560900000000000176e+00,-1.420299999999999896e+00,1.377299999999999969e+00,-8.812999999999999723e-01,-1.752299999999999969e+00,-9.130800000000000027e-01
2.560900000000000176e+00,-1.420299999999999896e+00,1.377299999999999969e+00,-8.813299999999999468e-01,-1.752299999999999969e+00,-9.130500000000000282e-01
2.560900000000000176e+00,-1.420299999999999896e+00,1.377299999999999969e+00,-8.813199999999999923e-01,-1.752299999999999969e+00,-9.130500000000000282e-01
2.560700000000000198e+00,-1.415300000000000002e+00,1.521500000000000075e+00,-1.030200000000000005e+00,-1.751100000000000101e+00,-9.111599999999999699e-01
2.560700000000000198e+00,-1.415300000000000002e+00,1.521500000000000075e+00,-1.030200000000000005e+00,-1.751100000000000101e+00,-9.111399999999999499e-01
2.560700000000000198e+00,-1.415300000000000002e+00,1.521500000000000075e+00,-1.030200000000000005e+00,-1.751100000000000101e+00,-9.111799999999999899e-01
2.560700000000000198e+00,-1.415300000000000002e+00,1.521500000000000075e+00,-1.030200000000000005e+00,-1.751100000000000101e+00,-9.111799999999999899e-01
2.560700000000000198e+00,-1.415300000000000002e+00,1.521500000000000075e+00,-1.030200000000000005e+00,-1.751100000000000101e+00,-9.111299999999999955e-01
2.560700000000000198e+00,-1.415300000000000002e+00,1.521500000000000075e+00,-1.030200000000000005e+00,-1.751100000000000101e+00,-9.111399999999999499e-01
2.560700000000000198e+00,-1.415300000000000002e+00,1.521500000000000075e+00,-1.030200000000000005e+00,-1.751100000000000101e+00,-9.111399999999999499e-01
2.560700000000000198e+00,-1.415300000000000002e+00,1.521500000000000075e+00,-1.030200000000000005e+00,-1.751100000000000101e+00,-9.111599999999999699e-01
2.560700000000000198e+00,-1.415300000000000002e+00,1.521500000000000075e+00,-1.030200000000000005e+00,-1.751100000000000101e+00,-9.111599999999999699e-01
2.560700000000000198e+00,-1.415300000000000002e+00,1.521500000000000075e+00,-1.030200000000000005e+00,-1.750999999999999890e+00,-9.111599999999999699e-01
2.416900000000000048e+00,-1.312400000000000011e+00,1.401299999999999990e+00,-1.041800000000000059e+00,-1.836000000000000076e+00,-1.030000000000000027e+00
2.416799999999999837e+00,-1.312400000000000011e+00,1.401299999999999990e+00,-1.041800000000000059e+00,-1.836000000000000076e+00,-1.030000000000000027e+00
2.416799999999999837e+00,-1.312400000000000011e+00,1.401299999999999990e+00,-1.041800000000000059e+00,-1.836000000000000076e+00,-1.030000000000000027e+00
2.416799999999999837e+00,-1.312400000000000011e+00,1.401299999999999990e+00,-1.041800000000000059e+00,-1.836000000000000076e+00,-1.030000000000000027e+00
2.416799999999999837e+00,-1.312400000000000011e+00,1.401299999999999990e+00,-1.041800000000000059e+00,-1.836000000000000076e+00,-1.030000000000000027e+00
2.416799999999999837e+00,-1.312400000000000011e+00,1.401299999999999990e+00,-1.041800000000000059e+00,-1.836000000000000076e+00,-1.030000000000000027e+00
2.416799999999999837e+00,-1.312400000000000011e+00,1.401299999999999990e+00,-1.041800000000000059e+00,-1.836000000000000076e+00,-1.030000000000000027e+00
2.416799999999999837e+00,-1.312400000000000011e+00,1.401299999999999990e+00,-1.041800000000000059e+00,-1.836000000000000076e+00,-1.030000000000000027e+00
2.416799999999999837e+00,-1.312400000000000011e+00,1.401299999999999990e+00,-1.041900000000000048e+00,-1.836000000000000076e+00,-1.030000000000000027e+00
2.416799999999999837e+00,-1.312300000000000022e+00,1.401299999999999990e+00,-1.041800000000000059e+00,-1.836000000000000076e+00,-1.030000000000000027e+00
2.308600000000000207e+00,-1.145799999999999930e+00,1.233500000000000041e+00,-8.172899999999999610e-01,-1.698900000000000077e+00,-1.305600000000000094e+00
2.308600000000000207e+00,-1.145799999999999930e+00,1.233500000000000041e+00,-8.172800000000000065e-01,-1.698900000000000077e+00,-1.305600000000000094e+00
2.308600000000000207e+00,-1.145799999999999930e+00,1.233500000000000041e+00,-8.172300000000000120e-01,-1.698900000000000077e+00,-1.305500000000000105e+00
2.308600000000000207e+00,-1.145799999999999930e+00,1.233500000000000041e+00,-8.172599999999999865e-01,-1.698900000000000077e+00,-1.305600000000000094e+00
2.308600000000000207e+00,-1.145799999999999930e+00,1.233500000000000041e+00,-8.172300000000000120e-01,-1.698900000000000077e+00,-1.305600000000000094e+00
2.308600000000000207e+00,-1.145799999999999930e+00,1.233500000000000041e+00,-8.172599999999999865e-01,-1.698900000000000077e+00,-1.305500000000000105e+00
2.308600000000000207e+00,-1.145799999999999930e+00,1.233500000000000041e+00,-8.172300000000000120e-01,-1.698900000000000077e+00,-1.305500000000000105e+00
2.308600000000000207e+00,-1.145799999999999930e+00,1.233500000000000041e+00,-8.172599999999999865e-01,-1.698900000000000077e+00,-1.305500000000000105e+00
2.308600000000000207e+00,-1.145899999999999919e+00,1.233500000000000041e+00,-8.172199999999999465e-01,-1.698900000000000077e+00,-1.305500000000000105e+00
2.308600000000000207e+00,-1.145799999999999930e+00,1.233500000000000041e+00,-8.172500000000000320e-01,-1.698900000000000077e+00,-1.305600000000000094e+00
1.984299999999999953e+00,-1.515300000000000091e+00,1.709300000000000042e+00,-9.859099999999999531e-01,-1.934600000000000097e+00,-1.535099999999999909e+00
1.984299999999999953e+00,-1.515400000000000080e+00,1.709300000000000042e+00,-9.859499999999999931e-01,-1.934500000000000108e+00,-1.535199999999999898e+00
1.984299999999999953e+00,-1.515300000000000091e+00,1.709300000000000042e+00,-9.859200000000000186e-01,-1.934600000000000097e+00,-1.535199999999999898e+00
1.984299999999999953e+00,-1.515300000000000091e+00,1.709300000000000042e+00,-9.858900000000000441e-01,-1.934600000000000097e+00,-1.535199999999999898e+00
1.984299999999999953e+00,-1.515400000000000080e+00,1.709300000000000042e+00,-9.859200000000000186e-01,-1.934500000000000108e+00,-1.535199999999999898e+00
1.984299999999999953e+00,-1.515300000000000091e+00,1.709300000000000042e+00,-9.859299999999999731e-01,-1.934500000000000108e+00,-1.535199999999999898e+00
1.984299999999999953e+00,-1.515300000000000091e+00,1.709300000000000042e+00,-9.859200000000000186e-01,-1.934600000000000097e+00,-1.535199999999999898e+00
1.984299999999999953e+00,-1.515300000000000091e+00,1.709300000000000042e+00,-9.859099999999999531e-01,-1.934600000000000097e+00,-1.535199999999999898e+00
1.984299999999999953e+00,-1.515300000000000091e+00,1.709300000000000042e+00,-9.859099999999999531e-01,-1.934500000000000108e+00,-1.535199999999999898e+00
1.984299999999999953e+00,-1.515300000000000091e+00,1.709300000000000042e+00,-9.859299999999999731e-01,-1.934600000000000097e+00,-1.535199999999999898e+00
2.087600000000000122e+00,-1.426099999999999923e+00,1.605699999999999905e+00,-9.450499999999999456e-01,-1.860899999999999999e+00,-1.458499999999999908e+00
2.087600000000000122e+00,-1.426199999999999912e+00,1.605699999999999905e+00,-9.450499999999999456e-01,-1.860899999999999999e+00,-1.458599999999999897e+00
2.087600000000000122e+00,-1.426099999999999923e+00,1.605699999999999905e+00,-9.450399999999999912e-01,-1.860999999999999988e+00,-1.458499999999999908e+00
2.087600000000000122e+00,-1.426199999999999912e+00,1.605699999999999905e+00,-9.450800000000000312e-01,-1.860999999999999988e+00,-1.458499999999999908e+00
2.087600000000000122e+00,-1.426199999999999912e+00,1.605699999999999905e+00,-9.450699999999999656e-01,-1.860999999999999988e+00,-1.458599999999999897e+00
2.087600000000000122e+00,-1.426199999999999912e+00,1.605599999999999916e+00,-9.450499999999999456e-01,-1.860899999999999999e+00,-1.458599999999999897e+00
2.087600000000000122e+00,-1.426199999999999912e+00,1.605699999999999905e+00,-9.450499999999999456e-01,-1.860999999999999988e+00,-1.458499999999999908e+00
2.087600000000000122e+00,-1.426099999999999923e+00,1.605699999999999905e+00,-9.450499999999999456e-01,-1.860899999999999999e+00,-1.458499999999999908e+00
2.087600000000000122e+00,-1.426099999999999923e+00,1.605699999999999905e+00,-9.450699999999999656e-01,-1.860999999999999988e+00,-1.458599999999999897e+00
2.087600000000000122e+00,-1.426199999999999912e+00,1.605699999999999905e+00,-9.450699999999999656e-01,-1.860899999999999999e+00,-1.458599999999999897e+00
